reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
48c0c415-c4aa-4f76-b87d-22b832f329e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus, tapi kenapa aku pernah ada iklannya padahal aku gk sentuh dan tidak sengaja ke sentuh , gak papa itu lupakan aku kasih bintang 4 aja ya",4,0,2.713.911,2026-03-22 18:58:45,,,2.713.911
a18c7e41-40c6-4e3c-9607-118e86796dd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget aku suka main brokefen,5,0,2.711.876,2026-03-22 18:58:28,,,2.711.876
eb5c0bbe-7e71-41d8-ab39-7fad5a5dc59e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok kadang mogok padahal lancar,5,0,2.713.911,2026-03-22 18:58:21,,,2.713.911
da926e67-489b-4c2a-ac30-b31e757b4582,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yangttt direkomennn bangett,5,0,2.711.876,2026-03-22 18:58:04,,,2.711.876
d4090eca-befb-4258-b03c-d857ca760331,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game hama,1,0,2.677.1764,2026-03-22 18:57:40,,,2.677.1764
785fbaa4-cbee-47d7-8fd5-a7c533ae378c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,roblox geme kamu sangat bagus,5,0,2.711.876,2026-03-22 18:57:35,,,2.711.876
766f8de7-5231-4f08-b170-1941db4da30f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini banyak game,5,0,2.711.876,2026-03-22 18:57:16,,,2.711.876
058c1848-fb61-4345-855e-825cfbd995ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good game,5,0,2.713.911,2026-03-22 18:56:25,,,2.713.911
dcd07176-0c04-47ae-993a-a36c41e4eabc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Karena bagus,5,0,,2026-03-22 18:55:16,,,
a62d21a0-8392-4501-8719-39e742d9a750,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,2.711.876,2026-03-22 18:53:07,,,2.711.876
412cc1e8-e6e9-406a-a129-26d2140b463f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya seru dapet teman,5,0,2.711.876,2026-03-22 18:52:11,,,2.711.876
b726bb67-df44-4b1c-9d98-da9c2dbbebb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jaringan ngga jls naik turun, tp ak ttp sukak",1,0,2.711.876,2026-03-22 18:52:05,,,2.711.876
426479f0-caf8-42ca-8ab8-1a3212c82a20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini geme terbaik sepanjang hidup aku,5,0,2.711.876,2026-03-22 18:52:00,,,2.711.876
38c7fc7f-a79c-492c-880c-c58d1129c6a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bisa chat burik bgt😹😹,1,0,2.711.876,2026-03-22 18:51:31,,,2.711.876
af72b7c7-7968-4d0c-a5c9-4fd1325dd5b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru,5,0,,2026-03-22 18:47:52,,,
c4fb3782-f8ff-47ad-9612-35d9b77008c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ya jelek banget ga bisa di mainin,1,0,2.713.911,2026-03-22 18:47:29,,,2.713.911
f44e082d-ff57-4618-8dc1-02c3430b3e86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini sangat menyenangkan karena banyak game yang bisa dimainkan anak,5,0,,2026-03-22 18:42:49,,,
eb51e00e-2006-453f-ab06-f3a9e0ed3662,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus pokonya,5,0,,2026-03-22 18:38:22,,,
b88f79a0-c7a7-43b9-8077-bacc53f97dc8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku kok gk bisa main lagi pdhl belum tanggal 28 maret😟,4,0,2.713.911,2026-03-22 18:37:16,,,2.713.911
8fdb9a2f-2bc7-45d4-8cff-c29bd1cfe17f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong aku dah beli avatar 2× tapi gak ada iini gimana developer tolong gggg,2,0,2.711.876,2026-03-22 18:36:58,,,2.711.876
946e59b1-5be3-473f-acc0-6df3144ba144,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tidak pernah bosan dengan roblox karena map nya banyak terdapat teka teki dan banyak lagi sangat lengkap saya suka,5,0,2.711.876,2026-03-22 18:36:15,,,2.711.876
f7684d47-2ca8-4528-a3c1-e3797da2f825,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo chat Roblox cuman untuk umur yang sama mending main yang lain aja,1,0,2.711.876,2026-03-22 18:35:52,,,2.711.876
f58b9562-cc5a-4726-90c1-55c8239cecf4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruu,5,0,2.713.911,2026-03-22 18:35:24,,,2.713.911
8b37d88f-e585-460d-bdcd-7385537995a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game ini sangat keren, dan baik",5,0,2.711.876,2026-03-22 18:34:44,,,2.711.876
880b9865-f0ab-4e6e-a411-511796273b21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KEMBALIIN CHAT KITA,1,0,,2026-03-22 18:33:53,,,
be884bd5-674a-4ea8-8cf5-da3e69ce0e9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru sih tapi pas main game 99 nya keluar terus,2,0,2.711.876,2026-03-22 18:32:22,,,2.711.876
e234455e-49ae-4ebf-be1a-1725f21c6296,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,can the teams make extra option for performance?,2,0,2.711.876,2026-03-22 18:29:20,,,2.711.876
106577b2-20a5-4464-8b92-fa560fbb9700,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi aku tau kamu tidak baik,5,0,2.713.911,2026-03-22 18:27:21,,,2.713.911
a2743e8b-2e10-423f-93fb-b2460b46c268,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.713.911,2026-03-22 18:27:00,,,2.713.911
537d95b6-2571-4bf1-8935-83228a49e5a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya bagus dan grafiknya HD,5,0,2.711.876,2026-03-22 18:26:40,,,2.711.876
081ab0b9-18ec-4cf3-95d8-44c859967b24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus gameplay nya banyak bisa Mabar saya bahkan menemukan teman baru,5,1,2.689.880,2026-03-22 18:26:20,,,2.689.880
dd12182e-a60d-43c5-a32a-3cfce3c3b7b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget game nya!!! 🥰🤩🤩,5,0,2.711.876,2026-03-22 18:24:59,,,2.711.876
f491e7ac-a111-4e99-a191-65874a2ab3e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"balikin chat roblox, jahat bgt si?, bnyk bug, server kalo penuh lgsng lag, gaada yg bnr lg",1,1,2.703.1353,2026-03-22 18:23:56,,,2.703.1353
d19d8f66-c28f-41f9-b863-bc67272665a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini seru banget,5,0,,2026-03-22 18:18:30,,,
c03f4c50-7f30-46b8-9fa9-3acb5b8205fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus tapi terlalu banyak mb nya,3,0,2.711.876,2026-03-22 18:18:16,,,2.711.876
99173560-04c5-4373-b8b7-34944c244b98,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gabisa cht min,1,0,2.711.876,2026-03-22 18:16:45,,,2.711.876
92bf8ae0-3b11-4bfe-bfbf-c004aa2b3641,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gara gara roblox duit ku duitku/uangku di gopay hilang,alias mendadak topup robux padahal gak ada niat top up sama sekali alias otomatis top up tanpa ada niat buat top up, and katanya roblox premium itu gratis robuxnya aku malah ilang duit 180ribu ku!😭😭",1,0,2.711.876,2026-03-22 18:15:21,,,2.711.876
4e8b2c9e-5d9a-40b4-a610-e48113faaae6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game burik🤢🤢🤮🤮🤮,1,0,,2026-03-22 18:15:13,,,
3ab1913e-86cb-466c-bd01-94541a9b66cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun saya ilang terus,pas saya login harus reset password padahal google ku masih aman notif, aplikasi lain masih muncul di Gmail,kok Roblox malah gak ada notif.aku kasih bintang 5, semoga gak terjadi lagi, padahal udah banyak Robux di keluarin.😩😩😅",1,0,2.711.876,2026-03-22 18:13:30,,,2.711.876
db3dba43-75a6-49d2-bdca-b271cb38ad02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,unik,5,0,,2026-03-22 18:12:39,,,
d6a647c2-a64c-40b4-9616-eab20742d092,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best pokokny,5,0,2.711.876,2026-03-22 18:07:40,,,2.711.876
9a3b2ad0-3bd5-49e6-acd2-3f57bff91a3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,real,4,0,2.713.911,2026-03-22 18:04:59,,,2.713.911
b05822c5-6019-400b-b9ba-a231a50a588a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku bisa main ini sampai menang terus, lalu aku bisa main gunung",5,0,,2026-03-22 18:04:41,,,
b80b1936-af70-4114-a343-51a0b28e00ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru,5,0,,2026-03-22 18:04:37,,,
411002e4-d0cb-4668-a80d-1c1aa138f33b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak brainrot nya,1,0,,2026-03-22 18:01:58,,,
02006c87-baf2-4f94-a114-b14a68e579de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini cukup seru untuk berpetualang,5,0,2.711.876,2026-03-22 18:01:26,,,2.711.876
61f12ac1-3bf5-4bf9-b020-bb4a6c9f5bd8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BAGUS 2,5,0,2.711.876,2026-03-22 18:00:39,,,2.711.876
1a046069-ab82-44c3-8c6b-2f87412167fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menghibur dan sangat mudah di mainkan,5,0,2.711.876,2026-03-22 18:00:13,,,2.711.876
96b4af4f-94d8-4fcf-ae84-5b08904d6a13,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss banyak mep yg seruu kenapa harus di blokir sih 😭🤌🏻,5,0,2.711.876,2026-03-22 18:00:07,,,2.711.876
d79fc3b1-ff63-4d93-a891-6db001cb17d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya ternyata bagus,5,0,2.711.876,2026-03-22 17:59:09,,,2.711.876
6341f5b6-6088-4152-a2ef-28676bb77336,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"iya, gw main rblx but kalian jan hujat gw karena gw pernah kecanduan, WKWKW g terlalu si🥰🥰",5,0,2.711.876,2026-03-22 17:58:13,,,2.711.876
e58f078a-1ed5-4566-bc27-0a45d5f5ebd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngelag,1,0,2.711.876,2026-03-22 17:57:40,,,2.711.876
fec63741-b25d-4e6f-a46f-16ae22655f60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus sekali,5,0,2.711.876,2026-03-22 17:54:34,,,2.711.876
2bc95b8f-6a03-4410-8d0a-dc5f17439814,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2026-03-22 17:53:50,,,
55d2f845-fb8d-4395-a52e-73e3180c85c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus bngt tapi masih banyak bug yang blum di hapus,5,0,2.679.762,2026-03-22 17:53:05,,,2.679.762
4cc02521-0f7a-4367-97fa-fb8368c507ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game nya brainrot semua,g ad yg seru,game bocah gen alpha gj hapus aja noh game brainrot gj ga ada ide sama sekali bikin game bagus",1,0,2.711.876,2026-03-22 17:52:25,,,2.711.876
07800bf9-c9fb-488f-b631-e01e8a198239,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,karna ngelag banget main dds,5,0,,2026-03-22 17:51:46,,,
c186e26f-1cb2-4219-a832-767c56f9ebe0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,anjirr,5,0,2.711.876,2026-03-22 17:50:46,,,2.711.876
b7c4b967-0982-46a1-bc62-722ecefd2f1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru tapi tidak bisa cet,4,0,2.711.876,2026-03-22 17:47:11,,,2.711.876
e58b5bd0-becf-4de2-8936-e92d6b299857,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru sekali dan bikin gak bad mood lagi aku gak setuju kalo roblox ini di blokir!!,5,0,2.711.876,2026-03-22 17:44:55,,,2.711.876
9d05ed8d-e1a9-4e78-a07a-3acb472d84da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kembalikan chat roblox,1,0,2.653.690,2026-03-22 17:43:00,,,2.653.690
35da49ac-1734-44cf-8877-095a1f416a3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru bangett pokoknyaa,5,0,2.711.876,2026-03-22 17:41:46,,,2.711.876
7645d05d-0f17-48b4-a137-d5074cf8b134,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru tapi kadang ada bug lompat terus jalan sendiri gitu,3,0,2.703.1353,2026-03-22 17:41:28,,,2.703.1353
c35cc9b8-ad61-4b9f-bdfb-c2bca56abc32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru banget,5,0,2.711.876,2026-03-22 17:40:19,,,2.711.876
bd6e922c-eacd-4042-a69d-e50d74ddc862,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru co anday aja aplikasi nya ga pake kota aku bakal main sepuasnya seru ada map tauran,5,0,2.711.876,2026-03-22 17:39:02,,,2.711.876
c8ec79d1-9594-451a-ba17-c788fdd310a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ada apdet baru nih siapa yang mau apdet,2,0,,2026-03-22 17:37:35,,,
7920bf80-f9fa-49da-9f49-5ce5b610e4b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya keren tapi kembalikan chat btw bandel comback,4,0,2.713.911,2026-03-22 17:37:26,,,2.713.911
af996e52-b6aa-4b27-a6a7-6c6d27e44693,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bgt,4,0,2.711.876,2026-03-22 17:36:59,,,2.711.876
b215ca72-e43e-4392-99b9-dd707233d440,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Back To Normal, But Need Process And Loading..., Load To The Legend Era Is Need 2-3 Year's...",3,0,2.711.876,2026-03-22 17:36:26,,,2.711.876
8d1c780b-5cdc-4424-ae90-c98e2b68f68a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"menurut ku game nya bagus cuma aneh aja kenapa ga boleh chat ya tapi lumayan ya biar bocil bocil dibawah 18 tahun gak kena penipuan, pdf, dll",3,0,2.711.876,2026-03-22 17:34:42,,,2.711.876
6369355b-1d11-4358-854e-255cb3c15480,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi sering error gak bisa masuk ke apknya,4,0,2.713.911,2026-03-22 17:34:06,,,2.713.911
40a65b00-39e0-4962-95ac-0f0951cbc247,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp gw GK bisa masuk roblox,1,0,2.713.911,2026-03-22 17:32:24,,,2.713.911
151063f7-5fd9-4755-9847-3020a3c946bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus tapi chat pakai batasan usia,5,0,2.711.876,2026-03-22 17:31:45,,,2.711.876
c308bba5-f7dc-40a2-94d5-3f2279820121,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini sangat lah seru sampe2 aku ga inget waktu terus akhirnya di marahin dan game Roblox nya di hapus tapi aku dong lot lagi 😄 Karena ini game sangat seru hehe,5,0,,2026-03-22 17:23:51,,,
7c2a359c-e99a-4a40-a34f-30d64b137824,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak sekrip/delta akun ku ke hek,1,0,2.713.911,2026-03-22 17:22:20,,,2.713.911
892a7d7c-c585-4f1c-891e-fcea2daa03e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ᑲᥲgᥙs 𝗍ᥲ⍴і ᥒgᥱᥣᥲg kᥲᥡᥲ ᥒᥡᥲ sіᥕһ ძᥲrі sіᥒᥡᥲᥣ ᥲkᥙ,4,0,2.711.876,2026-03-22 17:19:11,,,2.711.876
5996da99-fd5d-4bf0-9dfa-5b06e1fa83c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,2.713.911,2026-03-22 17:17:06,,,2.713.911
